main_category,sub_category,book_id,book_title,book_author,publisher,publish_date,aladin_price,aladin_star,aladin_review,kyobo_price,kyobo_star,kyobo_review,yes24_price,yes24_star,yes24_review,interpark_price,interpark_star,interpark_review
가정/생활/요리,요리,11612074,한 그릇 뚝딱 이유식,오상민 박현영,청림라이프,2017.02.05,25200,9.6,52,25200,9.6,2,28000,9.3,42,25200,10.0,22
가정/생활/요리,요리,18029915,유아식 레시피북,BLW연구소,경향BP,2021.03.03,16920,10.0,60,16920,9.8,2,18800,10.0,50,16920,10.0,2
가정/생활/요리,요리,16404794,나의 프랑스식 샐러드,이선혜,b.read(브레드),2020.07.05,16200,9.6,10,16200,9.7,2,18000,9.4,22,16200,10.0,6
가정/생활/요리,요리,22046426,사계절 맛있는 솥밥 보양식,최윤정,용감한 까치,2022.03.11,17550,9.8,25,17550,10.0,4,19500,9.9,24,17550,10.0,2
가정/생활/요리,요리,13057518,한 그릇 뚝딱 유아식,오상민 박현영,청림라이프,2018.01.10,25200,9.4,37,25200,9.4,2,28000,9.6,72,25200,9.7,18
가정/생활/요리,요리,15974803,와인 폴리,Madeline Puckette Justin Hammack,영진닷컴,2020.01.06,27000,9.9,19,27000,9.7,3,30000,9.6,26,27000,9.3,3
가정/생활/요리,요리,16874938,제과제빵기능사 필기 유튜버 빵선생의 과외교실,김연진,더배움,2021.10.30,18000,10.0,1,18000,9.3,2,20000,10.0,3,18000,10.0,2
가정/생활/요리,요리,21487563,슈가레인 카페 디저트 클래스,조한빛,비타북스,2022.02.10,16200,10.0,16,16200,9.8,3,18000,10.0,17,16200,10.0,2
가정/생활/요리,요리,20847737,아이주도 이유식 유아식 매뉴얼 세트,LW 연구소,아퍼블리싱,2021.08.31,21150,10.0,37,21150,9.9,2,23500,9.6,38,21150,0.0,0
가정/생활/요리,요리,16437917,백종원이 추천하는 집밥 메뉴,백종원,서울문화사,2020.08.07,28800,9.3,6,28800,9.6,3,32000,10.0,20,28800,8.0,1
가정/생활/요리,요리,16031567,근사한 솥밥,김연아,쉼,2020.01.23,14220,9.5,12,14220,9.7,2,15800,9.5,16,14220,0.0,0
가정/생활/요리,요리,20580991,디디미니의 초간단 인생맛 고단백 저탄수화물 다이어트 레시피,박지우,빅피시,2021.06.07,16650,9.9,79,16650,9.3,2,18500,9.9,82,16650,10.0,6
가정/생활/요리,요리,12846551,삐뽀삐뽀 119 이유식,하정훈,유니책방,2017.12.01,17010,8.8,127,17010,9.8,2,18900,10.0,8,17010,0.0,0
가정/생활/요리,요리,14257644,튼이 이유식,정주희,서사원,2019.01.03,19800,8.9,19,19800,9.7,2,22000,9.4,57,19800,10.0,1
가정/생활/요리,집/살림,14651711,정원사를 위한 라틴어 수업,리처드 버드,궁리,2019.03.27,15120,10.0,4,15120,9.9,0,16800,10.0,2,15120,0.0,0
가정/생활/요리,집/살림,13379149,실패하지 않는 내집 짓기,유현준 조성익 김양길 윤재선 심영규,감씨(garmSSI),2018.04.06,16200,6.0,1,16200,9.2,0,18000,8.0,1,16200,8.0,1
가정/생활/요리,집/살림,12785286,우리나라 협소주택,전원속의 내집 편집부,주택문화사,2017.11.17,24300,6.0,1,24300,9.5,0,27000,8.0,1,24300,0.0,0
가정/생활/요리,집/살림,14384934,치치의 사계절 장미 정원,김치영,위즈덤하우스,2018.12.21,16200,8.9,7,16200,6.7,1,18000,9.0,6,16200,0.0,0
가정/생활/요리,집/살림,20918710,제로 웨이스트 가드닝,벤 래스킨,b.read(브레드),2021.09.14,16200,9.9,24,16200,8.5,6,18000,9.8,24,16200,9.7,6
가정/생활/요리,집/살림,11556308,장은옥의 플로리스트를 위한 절화 이야기,장은옥,수풀미디어,2017.01.20,26600,0.0,0,25200,9.9,0,28000,8.0,2,25200,0.0,0
가정/생활/요리,집/살림,16124227,귀엽고 사랑스러운 가방과 파우치 만들기,재봉씨,즐거운상상,2020.02.07,14400,10.0,11,14400,9.9,3,16000,9.6,38,14400,9.5,3
가정/생활/요리,집/살림,14196485,그림으로 보는 가구 구조 교과서,빌 힐턴,모눈종이,2018.11.10,31500,0.0,0,31500,10.0,0,35000,10.0,2,31500,0.0,0
가정/생활/요리,요리,21982598,채소 마스터 클래스,백지혜,세미콜론,2022.02.15,20700,9.5,16,20700,9.8,6,23000,9.8,9,20700,10.0,5
가정/생활/요리,요리,20738801,운동 없이 8kg 감량 저탄수화물 다이어트 레시피,이은경,메가스터디북스,2021.07.07,16200,9.1,11,16200,8.6,1,18000,9.9,39,16200,10.0,1
가정/생활/요리,요리,16367867,맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,미니 박지우,비에이블,2020.05.28,15750,9.9,128,15750,9.7,2,17500,9.7,104,15750,9.5,14
가정/생활/요리,요리,12685342,베이킹은 과학이다,나카야마 히로노리 기무라 마키코,터닝포인트,2017.11.10,20700,9.1,7,20700,9.6,2,23000,9.4,39,20700,10.0,4
가정/생활/요리,요리,19068445,1시간에 만드는 일주일 반찬,서영자,용감한 까치,2021.04.27,14400,10.0,13,14400,9.8,1,16000,9.6,29,14400,10.0,2
가정/생활/요리,요리,14788687,샐러드가 필요한 모든 순간 나만의 드레싱이 빛나는 순간,지은경,레시피팩토리,2019.04.19,15120,9.4,59,15120,9.6,2,16800,9.6,31,15120,9.4,55
가정/생활/요리,요리,21406102,위스키 안내서,림 김성욱,성안당,2022.01.24,22500,10.0,7,22500,9.8,2,25000,10.0,16,22500,0.0,0
가정/생활/요리,요리,18058347,매직 레시피,아하부장,프롬비,2021.03.14,15750,9.4,57,15750,9.5,1,17500,9.6,38,15750,8.9,10
가정/생활/요리,요리,21376109,나합격 조주기능사 필기Ｘ실기Ｘ무료특강,전재구,삼원북스,2022.01.05,27000,10.0,1,27000,9.5,2,30000,9.2,6,27000,0.0,0
가정/생활/요리,요리,7468240,진짜 기본 베이킹책,월간 수퍼레시피,레시피팩토리,2014.03.25,14220,9.2,78,14220,9.1,3,15800,9.6,100,14220,9.9,38
가정/생활/요리,요리,21307290,에듀윌 조리기능사 5종목 통합 필기끝장 기본서,김자경,에듀윌,2022.01.09,17100,10.0,16,17100,10.0,3,19000,10.0,2,17100,10.0,2
가정/생활/요리,요리,12800150,커피는 어렵지 않아,세바스티앵 라시뇌 충 렝 트란,그린쿡,2017.11.27,22500,8.0,2,22500,9.3,2,25000,9.1,8,22500,0.0,0
가정/생활/요리,요리,16368958,파스타 마스터 클래스,백지혜,세미콜론,2020.05.29,16200,9.8,16,16200,9.9,2,18000,9.4,24,16200,9.5,4
가정/생활/요리,요리,20873887,매일 만들어 먹고 싶은 식빵 샌드위치 & 토핑 핫도그,신아림,레시피팩토리,2021.08.25,13320,10.0,49,13320,9.5,3,14800,9.6,32,13320,10.0,12
가정/생활/요리,요리,20516896,라임맘의 실패 없는 아이주도이유식 & 유아식,라임맘 옥한나,중앙북스,2021.05.17,22500,9.7,27,22500,9.9,2,25000,9.8,34,22500,9.3,3
가정/생활/요리,요리,20580383,와인이 있는 100가지 장면,정선 배두환,보틀프레스,2021.06.10,21600,9.8,39,21600,9.8,0,24000,10.0,4,21600,10.0,1
가정/생활/요리,요리,16373027,만원으로 일주일 반찬 만들기,송혜영,길벗,2020.06.09,12960,9.8,46,12960,9.8,2,14400,9.8,81,12960,10.0,16
가정/생활/요리,요리,20642392,-10KG 밀가루 단식,최선녀,용감한 까치,2021.06.25,17820,9.4,44,17820,10.0,2,19800,9.5,69,17820,10.0,1
가정/생활/요리,요리,12175163,THE FOOD LAB 더 푸드 랩,J. Kenji Lopez-Alt,영진닷컴,2017.06.28,49500,9.0,26,49500,9.7,2,55000,9.4,32,49500,9.6,4
가정/생활/요리,요리,22346778,솥밥보다 쉬운 후라이팬밥,김희종,맛있는책방,2022.04.10,19800,10.0,2,19800,9.4,3,22000,10.0,1,19800,0.0,0
가정/생활/요리,요리,15431907,와인은 어렵지 않아,오펠리 네만,그린쿡,2019.09.10,26100,8.4,5,26100,9.8,2,29000,9.6,13,26100,0.0,0
가정/생활/요리,요리,22425552,명랑쌤 비법 한 그릇 밥과 면,이혜원,레시피팩토리,2022.04.26,13320,10.0,18,13320,9.8,4,14800,10.0,6,13320,0.0,0
가정/생활/요리,요리,21368154,김밀란 파스타,김밀란,다산라이프,2021.12.17,16200,9.9,20,16200,10.0,2,18000,10.0,20,16200,10.0,7
가정/생활/요리,요리,21472824,베이킹 하다 앳 홈,박정아,중앙북스,2022.02.07,16200,9.9,50,16200,10.0,3,18000,9.8,38,16200,10.0,3
가정/생활/요리,요리,22344723,아메리칸 쿠키,까망레시피 호야,경향BP,2022.04.20,13320,9.9,21,13320,10.0,3,14800,9.8,10,13320,10.0,1
가정/생활/요리,요리,21359074,집에서 외식,주현지,테이스트북스,2021.12.14,19800,9.9,14,19800,9.7,2,22000,9.8,42,19800,9.3,3
가정/생활/요리,요리,16684441,서현이네 유아식,한온유,베가북스,2020.09.28,13320,10.0,14,13320,9.6,2,14800,9.8,30,13320,0.0,0
가정/생활/요리,자녀교육,15656281,믿는 만큼 자라는 아이들,박혜란,나무를심는사람들,2019.10.25,12420,10.0,10,12420,9.9,1,13800,10.0,21,12420,0.0,1
가정/생활/요리,집/살림,22035874,오늘부터 처음 텃밭 가꾸기,석동연,빌리버튼,2022.03.07,16200,9.7,7,16200,10.0,2,18000,9.8,11,16200,0.0,0
가정/생활/요리,자녀교육,21512379,수학 진짜 잘하는 아이는 읽고 씁니다,박정희 이혜준 홍성영,일상과이상(일상이상),2022.02.25,14400,9.2,17,14400,9.7,2,16000,9.8,27,14400,10.0,5
가정/생활/요리,임신/출산/육아,8839443,오늘 하루가 힘겨운 너희들에게,오은영,녹색지팡이,2015.03.25,12600,9.3,3,12600,9.7,4,14000,9.2,6,12600,8.7,3
가정/생활/요리,임신/출산/육아,16276423,내 생애 첫 임신 출산 육아책,편집부,중앙북스,2021.10.04,19800,10.0,4,19800,9.6,5,22000,10.0,5,19800,10.0,1
가정/생활/요리,임신/출산/육아,16850439,나는 오늘도 너에게 화를 냈다,최민준,살림,2020.10.19,15300,9.5,16,15300,7.8,3,17000,9.8,31,15300,9.3,3
가정/생활/요리,임신/출산/육아,12106596,하루 5분 탈무드 태교 동화,홍,위즈덤하우스,2017.06.05,15300,9.3,9,15300,9.5,3,17000,9.7,34,15300,10.0,10
가정/생활/요리,임신/출산/육아,14797088,베이비 위스퍼 골드,트레이시 호그 멜린다 블라우,세종서적,2019.04.15,17550,10.0,5,17550,9.6,3,19500,9.2,6,17550,10.0,1
가정/생활/요리,임신/출산/육아,14261075,첫째 아이 마음 아프지 않게 둘째 아이 마음 흔들리지 않게,이보연,교보문고,2018.11.22,13500,9.0,4,13500,9.3,2,15000,9.4,15,13500,8.7,3
가정/생활/요리,임신/출산/육아,16371965,신의진의 아이심리백과 0~2세 편,신의진,메이븐,2020.06.08,13500,9.8,13,13500,8.1,3,15000,9.8,14,13500,10.0,1
가정/생활/요리,임신/출산/육아,21193666,신의진의 아이심리백과,신의진,메이븐,2021.11.08,24120,10.0,14,24120,10.0,3,26800,10.0,25,24120,10.0,2
가정/생활/요리,임신/출산/육아,22314468,세 살 이제 막 시작하는 육아,서천석,김영사,2022.04.11,10350,10.0,3,10350,10.0,3,11500,10.0,3,10350,0.0,0
가정/생활/요리,임신/출산/육아,16396258,하루 한 장 임신 출산 데일리북,김문영 김수연 한유정,이덴슬리벨,2020.07.15,24750,10.0,11,24750,9.5,3,27500,9.3,20,24750,10.0,4
가정/생활/요리,임신/출산/육아,14631170,아이의 떼 거부 고집을 다.루.다,림 정유진,미스터제이,2019.03.19,14220,9.7,21,14220,9.5,2,15800,9.4,33,14220,0.0,0
가정/생활/요리,임신/출산/육아,15918906,영유아 몬테소리 육아대백과,시모네 데이비스,키출판사,2019.12.17,14400,9.7,23,14400,9.7,3,16000,9.8,45,14400,9.6,10
가정/생활/요리,임신/출산/육아,12056809,똑게육아 올인원,김준희,위즈덤하우스,2017.05.10,13500,9.0,29,13500,9.5,3,15000,9.3,64,13500,8.9,32
가정/생활/요리,임신/출산/육아,8348546,하루 5분 아빠 목소리,홍,위즈덤하우스,2014.11.20,14400,8.7,21,14400,9.4,3,16000,9.3,54,14400,9.5,15
가정/생활/요리,임신/출산/육아,16122320,0~5세 뇌가 쑥쑥 자라는 놀이 육아,이보연,위즈덤하우스,2020.01.17,14400,10.0,5,14400,9.7,3,16000,9.4,11,14400,10.0,4
가정/생활/요리,임신/출산/육아,7170355,프랑스 아이처럼,파멜라 드러커맨,북하이브,2013.03.20,13500,8.9,100,13500,9.6,3,15000,8.6,88,13500,8.6,25
가정/생활/요리,임신/출산/육아,21993170,똑게육아,로리,북로스트,2022.02.24,19980,10.0,21,19980,9.9,3,22200,10.0,23,19980,0.0,0
가정/생활/요리,임신/출산/육아,22298787,아이라는 숲,이진민,웨일북(whalebooks),2022.03.25,14400,9.8,16,14400,10.0,5,16000,9.8,25,14400,10.0,3
가정/생활/요리,임신/출산/육아,7661605,잘 자고 잘 먹는 아기의 시간표,정재호,한빛라이프,2014.06.05,12420,9.7,24,12420,9.7,3,13800,8.7,24,12420,9.8,8
가정/생활/요리,임신/출산/육아,16745274,0~5세 말걸기 육아의 힘,김수연,위즈덤하우스,2020.09.28,15750,9.8,21,15750,9.6,3,17500,9.7,39,15750,10.0,9
가정/생활/요리,임신/출산/육아,16266854,내 아이를 위한 감정코칭,최성애 조벽 존 가트맨,해냄출판사,2020.02.15,15120,9.4,10,15120,9.9,4,16800,9.5,26,15120,9.5,8
가정/생활/요리,임신/출산/육아,15988198,엄마 나는 자라고 있어요,헤티 판 더 레이트 프란스 X. 프로에이 자비에라 플라스-프로에이,북폴리오,2019.11.15,19800,8.8,9,19800,9.7,3,22000,9.8,14,19800,9.5,4
가정/생활/요리,임신/출산/육아,20831240,엄마의 어휘력,표유진,앵글북스,2021.08.24,14850,9.4,17,14850,10.0,2,16500,9.8,32,14850,10.0,4
가정/생활/요리,자녀교육,21177230,초중고 영어공부 로드맵,허준석 이은주 신영환 기나현 석정은,서사원,2021.10.29,16020,9.8,47,16020,9.9,16,17800,10.0,52,16020,10.0,7
가정/생활/요리,임신/출산/육아,16371966,신의진의 아이심리백과 3~4세 편,신의진,메이븐,2020.06.08,13500,10.0,9,13500,9.8,3,15000,10.0,20,13500,10.0,4
가정/생활/요리,임신/출산/육아,8968257,대디북과 마미북 세트,세상에 하나뿐인 우리 아빠 세상에 하나뿐인 우리 엄마,INNOVER KOREA,2020.12.18,29700,8.7,3,29700,9.8,4,33000,9.7,13,29700,0.0,0
가정/생활/요리,임신/출산/육아,8222051,마미북 Mommy Book,세상에 하나뿐인 우리엄마,INNOVER KOREA,2020.12.18,14850,8.8,8,14850,9.5,3,16500,8.6,7,14850,10.0,1
가정/생활/요리,임신/출산/육아,13285605,엄마가 늘 여기 있을게,권경인,북하우스,2018.02.08,12420,9.3,20,12420,9.7,1,13800,9.6,19,12420,9.3,9
가정/생활/요리,임신/출산/육아,13445941,아기와 함께 10개월 잘 먹기 태교음식,이지연,레시피팩토리,2018.03.22,16020,10.0,16,16020,9.7,1,17800,9.6,22,16020,10.0,7
가정/생활/요리,임신/출산/육아,16371968,신의진의 아이심리백과 5~6세 편,신의진,메이븐,2020.06.08,13500,10.0,8,13500,9.1,1,15000,9.7,22,13500,10.0,4
가정/생활/요리,임신/출산/육아,10549391,0~5세 애착 육아의 기적,이보연,위즈덤하우스,2016.05.03,11700,9.5,13,11700,9.6,1,13000,9.8,47,11700,9.8,20
가정/생활/요리,임신/출산/육아,7193392,아이와 함께 자라는 부모,서천석,창비,2013.05.10,15120,8.9,63,15120,9.7,26,16800,9.3,83,15120,9.5,56
가정/생활/요리,임신/출산/육아,18866687,닥터앤닥터 육아일기,림 닥터베르,북폴리오,2021.04.15,15120,9.5,21,15120,10.0,1,16800,9.5,18,15120,9.1,11
가정/생활/요리,임신/출산/육아,20519192,닥터앤닥터 육아일기,림 닥터베르,북폴리오,2021.05.14,15120,10.0,1,15120,10.0,1,16800,10.0,3,15120,0.0,0
가정/생활/요리,임신/출산/육아,2884879,내 아이를 위한 사랑의 기술,존 가트맨 남은영,한국경제신문,2007.04.15,11700,9.1,120,11700,9.7,24,13000,9.2,133,11700,8.5,15
가정/생활/요리,임신/출산/육아,17548595,금지하지 않고 행동수정하는 ABA육아법,노우에마사히코,마음책방,2020.12.10,17820,9.5,43,17820,10.0,2,19800,9.5,30,17820,9.8,11
가정/생활/요리,임신/출산/육아,164926,베이비토크,샐리 워드,마고북스,2003.06.05,13500,8.5,38,13500,9.1,5,15000,8.6,31,13500,8.9,37
가정/생활/요리,임신/출산/육아,1561330,과자 내 아이를 해치는 달콤한 유혹,안병수,국일출판사,2005.05.23,9900,9.1,155,9900,8.6,50,11000,9.0,142,9900,9.1,75
가정/생활/요리,임신/출산/육아,20854262,통곡 없이 잠 잘 자는 아기의 비밀,곽윤철,북라이프,2021.08.24,14220,8.6,10,14220,10.0,2,15800,9.7,16,14220,10.0,1
가정/생활/요리,임신/출산/육아,1977021,1 2세 아이에게 꼭 해줘야 할 116가지,중앙M&B 편집부,중앙M&B,2010.09.01,7110,9.3,6,7110,8.7,1,7900,8.4,37,7110,8.9,8
가정/생활/요리,임신/출산/육아,12107035,따뜻하고 단단한 훈육,이임숙,카시오페아,2017.06.12,13500,9.2,21,13500,9.7,1,15000,9.2,32,13500,9.6,10
가정/생활/요리,임신/출산/육아,16372294,푸름아빠 거울육아,최희수,한국경제신문,2020.06.03,15120,9.1,37,15120,8.5,16,16800,9.7,71,15120,10.0,8
가정/생활/요리,임신/출산/육아,21432143,취향 육아,이연진,웨일북(whalebooks),2022.02.05,13500,9.8,26,13500,7.7,10,15000,9.6,34,13500,10.0,1
가정/생활/요리,임신/출산/육아,20688796,베이비 몬테소리 육아대백과,시모네 데이비스 주니파 우조다이크,키출판사,2021.07.09,15300,9.8,11,15300,10.0,4,17000,9.7,12,15300,10.0,1
가정/생활/요리,임신/출산/육아,18121899,아이를 사랑하는 일,오카와 시게코,라이프앤페이지,2021.03.23,13500,9.7,40,13500,10.0,1,15000,9.8,27,13500,10.0,2
가정/생활/요리,임신/출산/육아,7649418,하루 5분 엄마 목소리,홍,위즈덤하우스,2014.06.10,14400,9.5,37,14400,9.7,1,16000,9.4,31,14400,9.4,15
가정/생활/요리,임신/출산/육아,16339247,하루 5분 뇌태교 동화,정홍,위즈덤하우스,2020.04.27,16200,9.7,18,16200,9.8,2,18000,9.5,30,16200,10.0,3
가정/생활/요리,임신/출산/육아,21154379,나의 상처를 아이에게 대물림하지 않으려면,김유라 송애경 송은혜 이수연 이지연 조영애 조은화,한국경제신문,2021.10.25,15750,9.8,35,15750,8.9,2,17500,9.7,51,15750,9.3,6
가정/생활/요리,임신/출산/육아,18984999,민주선생님’s 똑소리나는 육아,이민주,시대인,2021.04.30,13500,0.0,0,13500,10.0,14,15000,10.0,14,13500,10.0,8
가정/생활/요리,임신/출산/육아,20592915,골든타임 책육아,남미영,스마트베어,2021.06.01,14400,9.3,9,14400,9.5,1,16000,9.9,17,14400,9.2,5
가정/생활/요리,임신/출산/육아,10844666,삐뽀삐뽀 119 소아과,하정훈,유니책방,2016.07.15,26820,9.3,294,26820,8.9,3,29800,9.3,70,26820,9.6,3
가정/생활/요리,임신/출산/육아,20788665,4~7세보다 중요한 시기는 없습니다,이임숙,카시오페아,2021.08.02,14400,10.0,39,14400,9.7,5,16000,9.8,83,14400,10.0,5
가정/생활/요리,결혼/가족,15372090,멀티 오르가슴 바이블,조명준,라이스메이커,2019.08.28,13500,10.0,10,13500,10.0,3,15000,9.5,8,13500,9.1,7
가정/생활/요리,결혼/가족,16298509,진짜 섹스 안내서,잇테츠,스튜디오오드리,2020.03.23,11700,9.6,5,11700,10.0,1,13000,9.8,4,11700,0.0,0
가정/생활/요리,결혼/가족,1475642,그는 당신에게 반하지 않았다,그렉 버렌트 리즈 투칠로,해냄,2004.11.25,9900,7.4,75,9900,10.0,31,11000,7.2,76,9900,8.1,61
가정/생활/요리,결혼/가족,5266416,사랑의 기술,박혜성,경향신문사,2008.12.09,9000,6.0,2,9000,9.4,0,10000,8.0,1,9000,8.7,2
가정/생활/요리,결혼/가족,1932409,부부사이에도 리모델링이 필요하다,최성애,해냄,2005.10.18,14850,8.5,15,14850,10.0,23,16500,8.5,32,14850,9.1,10
가정/생활/요리,결혼/가족,18059178,우리가 사랑할 때 물어야 할 여덟 가지,존 가트맨 줄리 슈워츠 가트맨 더글러스 에이브럼스 레이철 칼턴 에이브럼스,해냄출판사,2021.03.05,14850,9.7,26,14850,10.0,14,16500,9.6,24,14850,9.1,7
